tanggal_baca,id,clean_author,clean_text,score,sentiment
2026-01-28 07:00:00,Ugyb7VBW6S_r0rPfUct4AaABAg,@ERIKNBA,"Istilah yg lazim yg sering dikatakan di era-era kekuasaan soekarno itu adalah ""Anthek Imperialis""dalam setiap tajuk pidato-pidatonya,
sehingga istilah ini sesuai dengan perkembangannya menjadi istilah ""Anthek asing"" di mata Pak Prabowo melihat sisi kewaspadaan dan kekawatiran selama ini atas cengkeraman para penguasa diluar pagar ini beliau mengganti dengan istilah ""Anthek asing""  apalagi presiden kita ini gaya pidatonya yg selalu blak-blakan ceplas ceplos tanpa tedeng aling-aling hal ini akan sangat nampak antagonis bagi para pembencinya termasuk media"" ciptaan kaum olygarki"" yg punya tendensi mengganggu jalannya demokrasi.",-2,Negatif
2026-01-28 07:00:00,Ugw-3P0xdlI5QKqDIAZ4AaABAg,@AgusSuprayitno-c5i,Neg tenang damai tempo TDK rela,0,Netral
2026-01-28 07:00:00,UgwLEnNKVPALpMB9shV4AaABAg,@AgusSuprayitno-c5i,Antek asing ya tempo maunya mengadu domba antar anak bangsa dgn pemerintah anak bangsa dgn anak bangsa,-2,Negatif
2026-01-28 07:00:00,UgwU5HcbFcGG_3nSxCF4AaABAg,@julwardsiburian5227,"Kalau kamu bisa memimpin dengan baik,maka seperti apapun propaganda dari negara lain tidak akan bisa mempengaruhi masyarakat",-1,Negatif
2026-01-28 07:00:00,UgyrB-c70LWkEkwDW054AaABAg,@AbuAbdullah-jm4to,😮 ternyata dia sendiri yg antek asing 😅😅😢😢😢😂,-2,Negatif
2026-01-28 07:00:00,UgwS8L4eQGKZ--7OD894AaABAg,@anniepuspitasariwahyuningt5924,Menciptakan musuh bersama udah kaya Wicked ajaa 🤧,0,Netral
2026-01-28 07:00:00,Ugz_a--EILPBeg4DYf94AaABAg,@KampungLorong-s4r,"Antek Korupsi dan ANTEK  Penghianat Negara adalah Musuh Orang Orang yang Ber AKAL WARAS,",-4,Negatif
2026-01-28 07:00:00,Ugx4eq1Ye4QLFdK161t4AaABAg,@madz6278,Padahal dia yg gabung buatan antek asing israe sama trump,-3,Negatif
2026-01-28 07:00:00,UgwjiVs8IbosEY-j0uJ4AaABAg,@yasuda_tiadarisau,"""asing"" itu identik dgn bangsa barat.
""aseng* itu identik dgn bangsa cina.
Sejarah mencatat jargon nasionalis itu cuma gencar di kokopkan dijejalkan dicekokan ke rakyat.. sedang penguasa ngga ad masalah jual² tanah & air ke asing/aseng.. cari tunjangan pensiun buat family via share hak kelola SDA..",-5,Negatif
2026-01-28 07:00:00,Ugza9HM7gQB4-JAbkxJ4AaABAg,@DHNY890,"Mungkin yg dimaksud asing adalah ""asing"" buat agendanya dia dan pemerintahannya. Bukan negara luar tapi orang2 yg berfikir kritis dan cerdas yang membela kepentingan asing (baca: rakyat kecil).",-2,Negatif
2026-01-28 07:00:00,Ugy81quI5kKuiSNHyhh4AaABAg,@DHNY890,Antek asing adalah: bicara di forum dunia bahwa israel perlu dijamin keamanannya. Free Palestine!!!,-3,Negatif
2026-01-28 07:00:00,Ugzk7KtDCXKNSWZOwDh4AaABAg,@fajarhamdani1134,Yang di sebut antek asing intu orang dalam Indonesia yang bekerja sama untuk menghancurkan negara bukan yang menarik investor maka nya kalau tidak faham bahasa dan wawasan sekolah dulu agar komentar nya masuk akal !!! ....presiden sudah benar....,-2,Negatif
2026-01-27 07:00:00,UgxTvxcbXroKfuGKPfJ4AaABAg,@AsepWahyuddin-w1z1o,"TEMPO itu media antek asing,kata anteknya Trump",-3,Negatif
2026-01-27 07:00:00,Ugytp9aDXxYjF5OyQ5Z4AaABAg,@wahyudiamir3152,Ikan asing dabu2 tumis,-1,Negatif
2026-01-27 07:00:00,Ugy2hzc0dyGlkIoI9MR4AaABAg,@desiselfiadesi,antek asing apa ketek asing😁,-3,Negatif
2026-01-27 07:00:00,Ugwh7V5GWcVmFS31H4l4AaABAg,@undead6868,Lah dia sendirj ternyata join antek aseng ..nyawit tuh orang,-2,Negatif
2026-01-27 07:00:00,Ugz2cJyjPtKTDp6vZG94AaABAg,@RiskiRsk-kb3ep,"Tampak nya pemerintahan po prabowo lebih parah, karena dia sendiri masih percaya data kosong dari bawaannya",-1,Negatif
2026-01-27 07:00:00,Ugw3nfEGJwYX6o4VGOF4AaABAg,@tonyirawan9350,"Yg menghancurkan Konoha yà mrdià, jelàs media terbesar, mindset seluruh mrdià dikonoha berkiblat ke bàrat maka sadar tidak sadar bisa dikatakan antek asing semuà isi berita atau tulisan ipoleksosbudhankam mindset nya barat alias kaki tangan VOC jilid 2",-1,Negatif
2026-01-27 07:00:00,UgzmDxx7dOa2PdexLKt4AaABAg,@Dono-g2k,Halo tempo???siapa anda netral kah???semoga netral anda org2 baik yg di gaji semoga halal rejekinya,2,Positif
2026-01-27 07:00:00,Ugy_prAF4OmlZ1cLWbl4AaABAg,@adiajj1240,"""SAKSIKANLAH"".. siapa antek asing sebenarnya??",-2,Negatif
2026-01-27 07:00:00,UgyayiuVQISlBs1UI_F4AaABAg,@kelappijar761,Gerindra ga mau mulai desain seragam sama Hugo Boss nih? Udah saatnya loh,0,Netral
2026-01-27 07:00:00,Ugyo_QpJ8uFsQk0mh-d4AaABAg,@orjadu56,"P.RESIDEN K.ORUPTOR I.NDNESIA (pki) Adalah Antek Asing Pasti Musuh Semua Rakyat  Ind ,...!",-5,Negatif
2026-01-27 07:00:00,Ugy5GjWuDwba9O35YmJ4AaABAg,@KaylaPutri-et4uk,Yang komen dengerin dulu yg di sebut antek asing itu adalah orang yg dengan tujuan merusak undonesia utk kepentingan asing yg tidak bertanggung jawab,-4,Negatif
2026-01-27 07:00:00,Ugyy1gQGHkC6VyT02WF4AaABAg,@AdityaArga-ew9bp,Antek antek asing nunjuk ke muka sendiri,-3,Negatif
2026-01-27 07:00:00,Ugxl-GBHfFeM9MHfu554AaABAg,@rinayusrini6695,Semoga Tempo tetap konsisten dg stylenya ini... Tempo tuh ibarat partai oposisi pemerintah 😊,1,Positif
2026-01-27 07:00:00,UgyGOZO5-Jo4XZu1s7p4AaABAg,@hardjosoetrisno,Wkwkwkwkw..... Makin kembali ke orba 🤣🤣,-1,Negatif
2026-01-27 07:00:00,UgzEdqDKMzOaft4Ko994AaABAg,@antonhidayat9573,Mantap Jendral 🎉,1,Positif
2026-01-27 07:00:00,UgxGzkoQAgl9veeA5y14AaABAg,@bejosutedjo3311,padahal yg antek asing adalah SI WOWO SENDIRI 😝😝😝,-3,Negatif
2026-01-27 07:00:00,UgwgQvEGes5df7Yx6RR4AaABAg,@iwanprasetyo9159,"😅😅😅😅ormas besar besar ,,,motor antek asing,,,,",-2,Negatif
2026-01-27 07:00:00,UgzhjdRB1QtWcjGC6NN4AaABAg,@RahmatHidayat-k4d3j,Media mainstream antek asing juga ini ..,-2,Negatif
2026-01-27 07:00:00,UgzVKGCGL9F1QzVd7b14AaABAg,@RahmatHidayat-k4d3j,"Kalo mau jujur & gentleman, TEMPO sendiri kan medianya antek asing .. 🤣",-2,Negatif
2026-01-27 07:00:00,Ugz26YH5TLLwvnkDtHF4AaABAg,@wijaya14,Kukira macan eh ga tau nya s oyen,0,Netral
2026-01-27 07:00:00,UgwdyDdL4LY1wVKqXj94AaABAg,@dwiprasetyoutomo2029,"keren banget mereka bisa ngobrol dan keliatan santai sambil membahas hal yang bisa merenggut kebebasan seseorang menjadi ""individu""",1,Positif
2026-01-27 07:00:00,UgzJHM0wfjwYgsIHUSR4AaABAg,@Zikry_Kahutz,Heiii antek antek asong,-2,Negatif
2026-01-27 07:00:00,Ugxb-MhqjV-YobltWCZ4AaABAg,@yoppy10di,Jgn ada narasi lg klo nanti prabowo dijatohin gara2 jokowi... Mulut dia sndri udah bs bikin dia jatoh,0,Netral
2026-01-27 07:00:00,UgzsFDIg9-Hc7EE8r-J4AaABAg,@ridwansetiadi8393,Tipikal diktator dan pemimpin cult itu menyalahkan orang lain atau menggunakan jargon supaya pengikutnya tidak berpikir kritis dan kekuasaannya tidak hilang.,1,Positif
2026-01-27 07:00:00,Ugw_qX1tbfCC1_cyG1Z4AaABAg,@yamikillua32,hmmmmmmmm,0,Netral
2026-01-27 07:00:00,Ugzr2tHmNMUIXHtPqKl4AaABAg,@masdoysmewew5345,antek asing y pejabat itu sndiri termasuk prabowo..,-2,Negatif
2026-01-27 07:00:00,Ugw4kPpJeTab5ACaNM94AaABAg,@notpoland-1945,terima kasih voter 02,1,Positif
2026-01-27 07:00:00,UgypjslXd-eFEQQukZF4AaABAg,@cikaaaacikaa,Prabowo gemoy ya,0,Netral
2026-01-27 07:00:00,UgxBIQPWW62jA5N3Sh94AaABAg,@nanissunis-v4c,Yg ada itu maling teriak maling,-3,Negatif
2026-01-27 07:00:00,UgwXSxplW_19br2SCNx4AaABAg,@harisusanto9583,Mohon dibuatkan juga undang-undang anti antek asing dan aseng serta  undang-undang anti antek oligarkhi,-6,Negatif
2026-01-27 07:00:00,UgxxrVS05gugqLFwMv94AaABAg,@UsahaKaryaPondasi,"Gelar tiker disini, biar pinter...",0,Netral
2026-01-27 07:00:00,Ugzz8HyVyGmnLL7baQ14AaABAg,@firzarimbachaniago4513,TEMPO MEDIA ASING TERNAK GOERGE SOROS,-2,Negatif
2026-01-29 07:00:00,Ugzz8HyVyGmnLL7baQ14AaABAg.ASRCdh-OXrGASX8G4vnJuj,@hanifcleo9332,Ketemu komentar orang pintar,0,Netral
2026-01-27 07:00:00,UgwDjLBrfqOTCg6Lyx14AaABAg,@rhzcb,"Teriak antek asing"" tp prabowo mlh gabung board of piss-nya trump & israel",-5,Negatif
2026-01-27 07:00:00,UgwMD8uIggdJpQQMW4Z4AaABAg,@koctthe4930,Antek asing tuh antek asing yang setuju bergabung di dewan perdamaian Donal bebek,-3,Negatif
2026-01-27 07:00:00,UgzsWzEugyvgegAAWG14AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEORGE SOROS KEpPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,UgyWErqP9GYTU8wL5aN4AaABAg,@hendriyung9545,"Klau gak mau di kritik jngan lah jadi pejabat atau presiden ...jadi peternak aja
Kayak geng solo jdi peternak skrang",-2,Negatif
2026-01-27 07:00:00,UgzHsyVhmVOtnGyxtsl4AaABAg,@advenchanel4409,Inti dasarnya rezim ini cuma mau membungkam media dan semua yg mau mengkritik rezim... (Ini menurut pendapat saya lho ya) 😂😂😂,-1,Negatif
2026-01-27 07:00:00,Ugwza_RRksyDIEbwFuN4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEORGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TEeRJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,Ugx9onqkwYTgfV6pAVZ4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEORGE SOROS KEPADA TEMPO, CEK APA ITtU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,UgyuqIL7N7-nhVg8vXl4AaABAg,@AndrewFrederick.,Musuh bersama? Musuh yg ada di pala kau doang kali 😂,-2,Negatif
2026-01-27 07:00:00,UgyVc0L-3iNR9lzP-xV4AaABAg,@bearhood2004,Lihat sendiri presiden siapa yg antek asing?,-2,Negatif
2026-01-27 07:00:00,UgzGo9kCsUKiv32BCkt4AaABAg,@emanueltriyaji8,"intinya, kalo ga sejalan sm pmerintah diangga antek aseng...menuju orde baru jilid 2",-2,Negatif
2026-01-27 07:00:00,UgybdwBzBqo8F0bsh3R4AaABAg,@jakfaridaud1233,Tidak logis ngomong Prabowo.,0,Netral
2026-01-27 07:00:00,UgxplqnLVeo2bzxMpY54AaABAg,@YantoTo-p6x,Berarti kritikan bagi suatu kebijakan pemerintah dikenakan UU dis informasi gimana pula kalau pemerintah yg melakukan disinformasi ....semua itukan informasi propaganda kan sudah ada UU ITE buat tempo,0,Netral
2026-01-27 07:00:00,UgxrKdDC-o2gAnQ1re94AaABAg,@SumamiWiratno,Mpr fokios uu untuk menjerat kaki tangan asenh baser dan penjilad yg membuat hukum,0,Netral
2026-01-27 07:00:00,UgxSfoYcFnADJBONNl54AaABAg,@LermanHasibuan,Apa harus masyarakat yg ngusir,0,Netral
2026-01-27 07:00:00,UgzNvC6xYGraf-2foMZ4AaABAg,@LermanHasibuan,"Biadab, Morowali IMIP 😊",0,Netral
2026-01-27 07:00:00,UgxucpM-Z6iUPsqOYZZ4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEORGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASiI DI TEMPO..!!",-8,Negatif
2026-01-27 07:00:00,UgyqZAd_ZSHqG2Adjj14AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEORGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,UgwE7rYW8y-tkCOmUql4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEKk APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,UgwRi1vhR5DYBM2yeyR4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF mMILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,Ugz1P7limhK_BZapyEF4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF sSIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,UgxNyZL_Bg_jZeWhHip4AaABAg,@atmotukiwo4743,Presiden hrs banyak minum obat spy nggak ngompyang terus,0,Netral
2026-01-27 07:00:00,UgxNNJ_vKpH5JSmUbDx4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA IiTU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,UgwuCyIJ03b-cvAeOFV4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYyA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,UgyXiqI-JTiKEXmFC714AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEePERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO",-7,Negatif
2026-01-27 07:00:00,UgwxYF15g-G4UOIgZV54AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPaADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,UgxQmwXgnB7WMq1kIAp4AaABAg,@Noor.M-mg8mo,"ANnTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-6,Negatif
2026-01-27 07:00:00,UgzyJw6OYKyXV1fHdit4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDiI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-6,Negatif
2026-01-27 07:00:00,UgyeJm0bkUVpRkaAdEd4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANAa DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,Ugw91k6LeHS094nIjPp4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,UgyWcB7Vhb5BnLQ-0ER4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DAaRI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,UgwBVeNmMZ0mQ51ygxB4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MiILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,UgwxgRpv7aXevqjJY0J4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK AaPA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,UgwKveHEkYR14H4_2zp4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DaANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,UgxE7c_rmzYYzsJAaXd4AaABAg,@antoniosanctus6918,"Justru tempo adalah benteng pertahanan dan yg mencerdaskan kami rakyat kecil.teriak antek asing,dirinya sendiri kali antek asing",-3,Negatif
2026-01-27 07:00:00,UgwBb7RX4X-dowL7IxJ4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, AlLIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,Ugw8Kh7a2ioxqj_sRy14AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS kKEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-7,Negatif
2026-01-27 07:00:00,Ugz5Pz2IxhmIetaf8ux4AaABAg,@EkoNovanti,"Kenapa dibilang narasi? Apa tdk nampak musuh asing sdh di depan mata... Spt AS yg kelabakan cari sumber daya, akhirnya nyaplok negara tetangga. Apa nggk nampak tuh musuh didpn mata. Masak nunggu asing nyerang gt baru di bilang musuh?? Ya skrg perangnya lebih canggih lg, lebih halus, perang ekonomi, budaya... Buka mata, buka pikiran...",-6,Negatif
2026-01-27 07:00:00,UgzSKGTlUaN0gwkOAGZ4AaABAg,@pakgendol1731,Iyo bener biar tdk di acak acak seperti iran,-1,Negatif
2026-01-27 07:00:00,UgzkAnF7TbIpi9LLGF54AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOoROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-6,Negatif
2026-01-27 07:00:00,Ugxko3HGlgF0sdwLbt14AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROSs KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-6,Negatif
2026-01-27 07:00:00,UgwZ3mAVGOuhIRPZFdt4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHuUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-6,Negatif
2026-01-27 07:00:00,UgwfGkXxFu10LEcsYzt4AaABAg,@B4ONG,"...kalau bikin akun medsos sampai segitu parah syaratnya, pertanyaannya, lantas di mana privasi kita? contoh spt pengaduan ke polisi melalui telepon tiba2 bisa muncul wajah si penelepon berdasarkan nomor, trus siapa yg mau jd wistleblower?..ya sama kaya di china donk semua jd tdk ada yg rahasia di mata pemerintah mereka...",-1,Negatif
2026-01-27 07:00:00,UgwfGkXxFu10LEcsYzt4AaABAg.ASQogu-MK04ASQpIG6kH6N,@NoorPrayuda-ol4js,iya sama seperti CIA amerika seperti yg di laporkan wistleblower edward snowden. yg melaporkan bahwa semenjak kita membuat akun di media sosial otoritas CIA bisa mengakses data kita,0,Netral
2026-01-27 07:00:00,UgwXDlzvG2r-OdlJ7f94AaABAg,@rohmanrohimat-di3se,Kabinet balas Budi di era skrng emang sudah lebih bagus....yg ada cuman OMON-OMON,0,Netral
2026-01-27 07:00:00,UgxEq_oezbte0q6NplZ4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDiI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!!",-6,Negatif
2026-01-27 07:00:00,UgyRJym18nNxLrZutft4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..",-7,Negatif
2026-01-27 07:00:00,Ugwi2RHgWU_0EDaXikx4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO!;",-7,Negatif
2026-01-27 07:00:00,UgwOgNIWlS46-Zhshhd4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO.!!",-7,Negatif
2026-01-27 07:00:00,UgyVgE_N1Wb4C9u1xfF4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO.o",-7,Negatif
2026-01-27 07:00:00,Ugw49RbfyrLE394LJVx4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO.k",-7,Negatif
2026-01-27 07:00:00,Ugxopu5rSVD2CQ6EdId4AaABAg,@luckyardrianto8798,"""Heeiiii Antek Antek Asiingg !!!""",-2,Negatif
2026-01-27 07:00:00,UgyvPwLHQJVCP9KZ44B4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..;!",-7,Negatif
2026-01-27 07:00:00,UgxFx075S2___ICXVjB4AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO..!;:",-7,Negatif
2026-01-27 07:00:00,UgwNt-lGsiFaIapm9A54AaABAg,@Noor.M-mg8mo,"ANTEK ASING, ALIRAN DANA DARI MDIF MILIK ZIONIS YAHUDI GEOGE SOROS KEPADA TEMPO, CEK APA ITU MDIF SIAPA ITU GEORGE SOROS SEPERTI APA SEPAK TERJANGNYA, APA MOTIF DIA BERINVESTASI DI TEMPO00",-7,Negatif
